theta1_deg,theta2_deg,m00_id1_mcp_delta_mm,m01_id2_mcp_delta_mm,m02_id3_mcp_routing_delta_mm,m03_id4_mcp_routing_delta_mm,m00_id1_invalid_mask,m01_id2_invalid_mask,m02_id3_invalid_mask,m03_id4_invalid_mask
-20.0,67.4,-4.462469,-9.682852,-4.634912,7.289448,0,0,0,0
-20.0,67.6,-4.482975,-9.702817,-4.658735,7.313559,0,0,0,0
-20.0,67.8,-4.503480,-9.722781,-4.682599,7.337710,0,0,0,0
-20.0,68.0,-4.523985,-9.742743,-4.706504,7.361904,0,0,0,0
-20.0,68.2,-4.544491,-9.762705,-4.730451,7.386138,0,0,0,0
-20.0,68.4,-4.564996,-9.782664,-4.754438,7.410413,0,0,0,0
-20.0,68.6,-4.585500,-9.802624,-4.778466,7.434730,0,0,0,0
-20.0,68.8,-4.606005,-9.822580,-4.802535,7.459087,0,0,0,0
-20.0,69.0,-4.626510,-9.842537,-4.826643,7.483485,0,0,0,0
-20.0,69.2,-4.647014,-9.862492,-4.850793,7.507923,0,0,0,0
-20.0,69.4,-4.667518,-9.882444,-4.874983,7.532401,0,0,0,0
-20.0,69.6,-4.688023,-9.902397,-4.899213,7.556920,0,0,0,0
-20.0,69.8,-4.708526,-9.922347,-4.923482,7.581478,0,0,0,0
-20.0,70.0,-4.729044,-9.942297,-4.947792,7.606076,0,0,0,0
-20.0,70.2,-4.749613,-9.962245,-4.972141,7.630713,0,0,0,0
-20.0,70.4,-4.770237,-9.982191,-4.996530,7.655391,0,0,0,0
-20.0,70.6,-4.790914,-10.002136,-5.020957,7.680107,0,0,0,0
-20.0,70.8,-4.811645,-10.022080,-5.045424,7.704863,0,0,0,0
-20.0,71.0,-4.832430,-10.042023,-5.069931,7.729657,0,0,0,0
-20.0,71.2,-4.853268,-10.061964,-5.094476,7.754490,0,0,0,0
-20.0,71.4,-4.874159,-10.081903,-5.119062,7.779362,0,0,0,0
-20.0,71.6,-4.895104,-10.101842,-5.143689,7.804273,0,0,0,0
-20.0,71.8,-4.916102,-10.121779,-5.168356,7.829221,0,0,0,0
-20.0,72.0,-4.937153,-10.141715,-5.193063,7.854208,0,0,0,0
-20.0,72.2,-4.958257,-10.161649,-5.217810,7.879233,0,0,0,0
-20.0,72.4,-4.979414,-10.181581,-5.242597,7.904296,0,0,0,0
-20.0,72.6,-5.000624,-10.201513,-5.267423,7.929397,0,0,0,0
-20.0,72.8,-5.021885,-10.221443,-5.292288,7.954535,0,0,0,0
-20.0,73.0,-5.043200,-10.241372,-5.317193,7.979710,0,0,0,0
-20.0,73.2,-5.064567,-10.261299,-5.342136,8.004923,0,0,0,0
-20.0,73.4,-5.085986,-10.281224,-5.367119,8.030172,0,0,0,0
-20.0,73.6,-5.107457,-10.301148,-5.392140,8.055458,0,0,0,0
-20.0,73.8,-5.128980,-10.321072,-5.417200,8.080781,0,0,0,0
-20.0,74.0,-5.150554,-10.340993,-5.442298,8.106140,0,0,0,0
-20.0,74.2,-5.172181,-10.360913,-5.467434,8.131536,0,0,0,0
-20.0,74.4,-5.193859,-10.380832,-5.492608,8.156967,0,0,0,0
-20.0,74.6,-5.215589,-10.400749,-5.517819,8.182435,0,0,0,0
-20.0,74.8,-5.237369,-10.420665,-5.543069,8.207938,0,0,0,0
-20.0,75.0,-5.259201,-10.440580,-5.568356,8.233477,0,0,0,0
-20.0,75.2,-5.281084,-10.460530,-5.593679,8.259050,0,0,0,0
-20.0,75.4,-5.303018,-10.480526,-5.619040,8.284660,0,0,0,0
-20.0,75.6,-5.325003,-10.500566,-5.644438,8.310305,0,0,0,0
-20.0,75.8,-5.347039,-10.520652,-5.669872,8.335983,0,0,0,0
-20.0,76.0,-5.369125,-10.540783,-5.695343,8.361697,0,0,0,0
-20.0,76.2,-5.391261,-10.560959,-5.720850,8.387444,0,0,0,0
-20.0,76.4,-5.413448,-10.581181,-5.746393,8.413227,0,0,0,0
-20.0,76.6,-5.435685,-10.601446,-5.771971,8.439044,0,0,0,0
-20.0,76.8,-5.457972,-10.621757,-5.797586,8.464893,0,0,0,0
-20.0,77.0,-5.480309,-10.642112,-5.823236,8.490778,0,0,0,0
-20.0,77.2,-5.502696,-10.662512,-5.848921,8.516695,0,0,0,0
-20.0,77.4,-5.525132,-10.682957,-5.874641,8.542645,0,0,0,0
-20.0,77.6,-5.547617,-10.703444,-5.900397,8.568629,0,0,0,0
-20.0,77.8,-5.570153,-10.723978,-5.926187,8.594646,0,0,0,0
-20.0,78.0,-5.592737,-10.744555,-5.952011,8.620695,0,0,0,0
-20.0,78.2,-5.615371,-10.765176,-5.977870,8.646777,0,0,0,0
-20.0,78.4,-5.638053,-10.785841,-6.003763,8.672891,0,0,0,0
-20.0,78.6,-5.660785,-10.806549,-6.029690,8.699038,0,0,0,0
-20.0,78.8,-5.683565,-10.827302,-6.055650,8.725215,0,0,0,0
-20.0,79.0,-5.706393,-10.848098,-6.081644,8.751425,0,0,0,0
-20.0,79.2,-5.729270,-10.868937,-6.107671,8.777667,0,0,0,0
-20.0,79.4,-5.752195,-10.889821,-6.133732,8.803940,0,0,0,0
-20.0,79.6,-5.775169,-10.910747,-6.159825,8.830243,0,0,0,0
-20.0,79.8,-5.798190,-10.931716,-6.185951,8.856578,0,0,0,0
-20.0,80.0,-5.821259,-10.952729,-6.212110,8.882943,0,0,0,0
-20.0,80.2,-5.844377,-10.973784,-6.238300,8.909340,0,0,0,0
-20.0,80.4,-5.867541,-10.994883,-6.264523,8.935765,0,0,0,0
-20.0,80.6,-5.890753,-11.016024,-6.290778,8.962222,0,0,0,0
-20.0,80.8,-5.914012,-11.037208,-6.317064,8.988708,0,0,0,0
-20.0,81.0,-5.937319,-11.058434,-6.343382,9.015224,0,0,0,0
-20.0,81.2,-5.960673,-11.079702,-6.369731,9.041770,0,0,0,0
-20.0,81.4,-5.984073,-11.101013,-6.396111,9.068345,0,0,0,0
-20.0,81.6,-6.007520,-11.122367,-6.422522,9.094949,0,0,0,0
-20.0,81.8,-6.031014,-11.143762,-6.448964,9.121581,0,0,0,0
-20.0,82.0,-6.054554,-11.165199,-6.475436,9.148243,0,0,0,0
-20.0,82.2,-6.078140,-11.186678,-6.501937,9.174932,0,0,0,0
-20.0,82.4,-6.101773,-11.208199,-6.528470,9.201651,0,0,0,0
-20.0,82.6,-6.125452,-11.229761,-6.555031,9.228396,0,0,0,0
-20.0,82.8,-6.149176,-11.251366,-6.581623,9.255170,0,0,0,0
-20.0,83.0,-6.172946,-11.273010,-6.608243,9.281971,0,0,0,0
-20.0,83.2,-6.196762,-11.294697,-6.634893,9.308800,0,0,0,0
-20.0,83.4,-6.220623,-11.316425,-6.661572,9.335656,0,0,0,0
-20.0,83.6,-6.244529,-11.338194,-6.688279,9.362538,0,0,0,0
-20.0,83.8,-6.268480,-11.360003,-6.715015,9.389448,0,0,0,0
-20.0,84.0,-6.292477,-11.381854,-6.741779,9.416384,0,0,0,0
-20.0,84.2,-6.316518,-11.403746,-6.768571,9.443346,0,0,0,0
-20.0,84.4,-6.340604,-11.425677,-6.795390,9.470334,0,0,0,0
-20.0,84.6,-6.364734,-11.447650,-6.822237,9.497349,0,0,0,0
-20.0,84.8,-6.388909,-11.469663,-6.849112,9.524388,0,0,0,0
-20.0,85.0,-6.413127,-11.491715,-6.876014,9.551453,0,0,0,0
-20.0,85.2,-6.437390,-11.513809,-6.902942,9.578543,0,0,0,0
-20.0,85.4,-6.461697,-11.535942,-6.929897,9.605659,0,0,0,0
-20.0,85.6,-6.486047,-11.558115,-6.956879,9.632798,0,0,0,0
-20.0,85.8,-6.510441,-11.580327,-6.983886,9.659962,0,0,0,0
-20.0,86.0,-6.534879,-11.602580,-7.010920,9.687150,0,0,0,0
-20.0,86.2,-6.559360,-11.624871,-7.037979,9.714362,0,0,0,0
-20.0,86.4,-6.583883,-11.647202,-7.065064,9.741599,0,0,0,0
-20.0,86.6,-6.608449,-11.669573,-7.092174,9.768858,0,0,0,0
-20.0,86.8,-6.633059,-11.691982,-7.119309,9.796141,0,0,0,0
-20.0,87.0,-6.657711,-11.714432,-7.146469,9.823447,0,0,0,0
-20.0,87.2,-6.682405,-11.736918,-7.173653,9.850776,0,0,0,0
-20.0,87.4,-6.707142,-11.759445,-7.200861,9.878127,0,0,0,0
-20.0,87.6,-6.731921,-11.782010,-7.228094,9.905500,0,0,0,0
-20.0,87.8,-6.756742,-11.804613,-7.255351,9.932897,0,0,0,0
-20.0,88.0,-6.781604,-11.827255,-7.282630,9.960314,0,0,0,0
-20.0,88.2,-6.806508,-11.849936,-7.309934,9.987753,0,0,0,0
-20.0,88.4,-6.831454,-11.872653,-7.337260,10.015214,0,0,0,0
-20.0,88.6,-6.856441,-11.895410,-7.364609,10.042695,0,0,0,0
-20.0,88.8,-6.881469,-11.918203,-7.391981,10.070198,0,0,0,0
-20.0,89.0,-6.906538,-11.941035,-7.419375,10.097721,0,0,0,0
-20.0,89.2,-6.931647,-11.963904,-7.446791,10.125265,0,0,0,0
-20.0,89.4,-6.956798,-11.986812,-7.474229,10.152828,0,0,0,0
-20.0,89.6,-6.981988,-12.009756,-7.501689,10.180412,0,0,0,0
-20.0,89.8,-7.007220,-12.032737,-7.529170,10.208015,0,0,0,0
-20.0,90.0,-7.032491,-12.055756,-7.556672,10.235638,0,0,0,0
-19.8,0.0,2.432802,-2.869057,0.824417,1.316940,0,0,0,0
-19.8,0.2,2.412263,-2.889307,0.812208,1.335449,0,0,0,0
-19.8,0.4,2.391724,-2.909558,0.800000,1.353925,0,0,0,0
-19.8,0.6,2.371185,-2.929807,0.787794,1.372515,0,0,0,0
-19.8,0.8,2.350646,-2.950057,0.775590,1.390972,0,0,0,0
-19.8,1.0,2.330107,-2.970305,0.763388,1.409401,0,0,0,0
-19.8,1.2,2.309568,-2.990553,0.751188,1.427800,0,0,0,0
-19.8,1.4,2.289029,-3.010800,0.738990,1.446166,0,0,0,0
-19.8,1.6,2.268491,-3.031047,0.726796,1.464499,0,0,0,0
-19.8,1.8,2.247952,-3.051294,0.714439,1.482794,0,0,0,0
-19.8,2.0,2.227414,-3.071540,0.702222,1.501052,0,0,0,0
-19.8,2.2,2.206875,-3.091785,0.690005,1.519269,0,0,0,0
-19.8,2.4,2.186337,-3.112030,0.677788,1.537588,0,0,0,0
-19.8,2.6,2.165799,-3.132274,0.665571,1.555772,0,0,0,0
-19.8,2.8,2.145261,-3.152518,0.653355,1.573921,0,0,0,0
-19.8,3.0,2.124722,-3.172761,0.641140,1.592032,0,0,0,0
-19.8,3.2,2.104184,-3.193003,0.628926,1.610103,0,0,0,0
-19.8,3.4,2.083646,-3.213245,0.616713,1.628133,0,0,0,0
-19.8,3.6,2.063108,-3.233487,0.604501,1.646119,0,0,0,0
-19.8,3.8,2.042571,-3.253728,0.592290,1.664059,0,0,0,0
-19.8,4.0,2.022033,-3.273968,0.580081,1.681950,0,0,0,0
-19.8,4.2,2.001495,-3.294208,0.567874,1.699950,0,0,0,0
-19.8,4.4,1.980958,-3.314447,0.555668,1.717798,0,0,0,0
-19.8,4.6,1.960420,-3.334686,0.543465,1.735603,0,0,0,0
-19.8,4.8,1.939883,-3.354924,0.531263,1.753363,0,0,0,0
-19.8,5.0,1.919345,-3.375161,0.519064,1.771077,0,0,0,0
-19.8,5.2,1.898808,-3.395398,0.506867,1.788742,0,0,0,0
-19.8,5.4,1.878271,-3.415635,0.494673,1.806355,0,0,0,0
-19.8,5.6,1.857733,-3.435871,0.482310,1.823914,0,0,0,0
-19.8,5.8,1.837196,-3.456106,0.470093,1.841551,0,0,0,0
-19.8,6.0,1.816659,-3.476341,0.457876,1.859052,0,0,0,0
-19.8,6.2,1.796122,-3.496575,0.445659,1.876505,0,0,0,0
-19.8,6.4,1.775586,-3.516808,0.433443,1.893909,0,0,0,0
-19.8,6.6,1.755049,-3.537041,0.421227,1.911260,0,0,0,0
-19.8,6.8,1.734512,-3.557274,0.409012,1.928558,0,0,0,0
-19.8,7.0,1.713975,-3.577506,0.396798,1.945799,0,0,0,0
-19.8,7.2,1.693439,-3.597737,0.384585,1.962983,0,0,0,0
-19.8,7.4,1.672902,-3.617968,0.372374,1.980105,0,0,0,0
-19.8,7.6,1.652366,-3.638198,0.360163,1.997335,0,0,0,0
-19.8,7.8,1.631830,-3.658427,0.347955,2.014395,0,0,0,0
-19.8,8.0,1.611294,-3.678656,0.335748,2.031401,0,0,0,0
-19.8,8.2,1.590757,-3.698885,0.323543,2.048350,0,0,0,0
-19.8,8.4,1.570221,-3.719113,0.311339,2.065242,0,0,0,0
-19.8,8.6,1.549685,-3.739340,0.299139,2.082073,0,0,0,0
-19.8,8.8,1.529149,-3.759566,0.286940,2.098841,0,0,0,0
-19.8,9.0,1.508614,-3.779792,0.274744,2.115545,0,0,0,0
-19.8,9.2,1.488078,-3.800018,0.262550,2.132342,0,0,0,0
-19.8,9.4,1.467542,-3.820243,0.250181,2.148973,0,0,0,0
-19.8,9.6,1.447006,-3.840467,0.237964,2.165546,0,0,0,0
-19.8,9.8,1.426471,-3.860691,0.225747,2.182060,0,0,0,0
-19.8,10.0,1.405936,-3.880914,0.213531,2.198513,0,0,0,0
-19.8,10.2,1.385400,-3.901136,0.201314,2.214901,0,0,0,0
-19.8,10.4,1.364865,-3.921358,0.189099,2.231224,0,0,0,0
-19.8,10.6,1.344330,-3.941579,0.176884,2.247479,0,0,0,0
-19.8,10.8,1.323794,-3.961800,0.164670,2.263816,0,0,0,0
-19.8,11.0,1.303259,-3.982020,0.152458,2.279991,0,0,0,0
-19.8,11.2,1.282724,-4.002240,0.140247,2.296105,0,0,0,0
-19.8,11.4,1.262190,-4.022459,0.128037,2.312157,0,0,0,0
-19.8,11.6,1.241655,-4.042677,0.115828,2.328145,0,0,0,0
-19.8,11.8,1.221120,-4.062894,0.103622,2.344066,0,0,0,0
-19.8,12.0,1.200585,-4.083111,0.091417,2.359920,0,0,0,0
-19.8,12.2,1.180051,-4.103328,0.079215,2.375704,0,0,0,0
-19.8,12.4,1.159516,-4.123544,0.067014,2.391561,0,0,0,0
-19.8,12.6,1.138982,-4.143759,0.054816,2.407259,0,0,0,0
-19.8,12.8,1.118448,-4.163973,0.042621,2.422894,0,0,0,0
-19.8,13.0,1.097914,-4.184187,0.030428,2.438466,0,0,0,0
-19.8,13.2,1.077379,-4.204401,0.018053,2.453971,0,0,0,0
-19.8,13.4,1.056845,-4.224614,0.005836,2.469409,0,0,0,0
-19.8,13.6,1.036311,-4.244825,-0.006381,2.484779,0,0,0,0
-19.8,13.8,1.015777,-4.265037,-0.018598,2.500077,0,0,0,0
-19.8,14.0,0.995244,-4.285248,-0.030814,2.515439,0,0,0,0
-19.8,14.2,0.974710,-4.305458,-0.043029,2.530647,0,0,0,0
-19.8,14.4,0.954176,-4.325668,-0.055244,2.545792,0,0,0,0
-19.8,14.6,0.933643,-4.345877,-0.067457,2.560872,0,0,0,0
-19.8,14.8,0.913109,-4.366085,-0.079670,2.575886,0,0,0,0
-19.8,15.0,0.892576,-4.386293,-0.091881,2.590832,0,0,0,0
-19.8,15.2,0.872042,-4.406500,-0.104090,2.605709,0,0,0,0
-19.8,15.4,0.851509,-4.426706,-0.116298,2.620514,0,0,0,0
-19.8,15.6,0.830976,-4.446912,-0.128504,2.635247,0,0,0,0
-19.8,15.8,0.810443,-4.467117,-0.140708,2.650086,0,0,0,0
-19.8,16.0,0.789910,-4.487322,-0.152910,2.664736,0,0,0,0
-19.8,16.2,0.769377,-4.507525,-0.165110,2.679322,0,0,0,0
-19.8,16.4,0.748844,-4.527729,-0.177307,2.693841,0,0,0,0
-19.8,16.6,0.728312,-4.547931,-0.189502,2.708294,0,0,0,0
-19.8,16.8,0.707779,-4.568133,-0.201859,2.722678,0,0,0,0
-19.8,17.0,0.687246,-4.588335,-0.214076,2.736992,0,0,0,0
-19.8,17.2,0.666714,-4.608535,-0.226293,2.751235,0,0,0,0
-19.8,17.4,0.646181,-4.628735,-0.238510,2.765565,0,0,0,0
-19.8,17.6,0.625649,-4.648935,-0.250727,2.779723,0,0,0,0
-19.8,17.8,0.605117,-4.669133,-0.262942,2.793817,0,0,0,0
-19.8,18.0,0.584585,-4.689332,-0.275157,2.807847,0,0,0,0
-19.8,18.2,0.564053,-4.709529,-0.287372,2.821812,0,0,0,0
-19.8,18.4,0.543521,-4.729725,-0.299585,2.835710,0,0,0,0
-19.8,18.6,0.522989,-4.749921,-0.311797,2.849540,0,0,0,0
-19.8,18.8,0.502457,-4.770117,-0.324007,2.863301,0,0,0,0
-19.8,19.0,0.481925,-4.790311,-0.336217,2.877127,0,0,0,0
-19.8,19.2,0.461394,-4.810505,-0.348424,2.890801,0,0,0,0
-19.8,19.4,0.440862,-4.830699,-0.360630,2.904413,0,0,0,0
-19.8,19.6,0.420331,-4.850892,-0.372833,2.917964,0,0,0,0
-19.8,19.8,0.399800,-4.871084,-0.385035,2.931452,0,0,0,0
-19.8,20.0,0.379268,-4.891275,-0.397234,2.944876,0,0,0,0
-19.8,20.2,0.358737,-4.911466,-0.409431,2.958236,0,0,0,0
-19.8,20.4,0.338206,-4.931656,-0.421625,2.971529,0,0,0,0
-19.8,20.6,0.317675,-4.951845,-0.433988,2.984755,0,0,0,0
-19.8,20.8,0.297144,-4.972034,-0.446205,2.998066,0,0,0,0
-19.8,21.0,0.276613,-4.992222,-0.458422,3.011212,0,0,0,0
-19.8,21.2,0.256083,-5.012409,-0.470639,3.024299,0,0,0,0
-19.8,21.4,0.235552,-5.032596,-0.482855,3.037326,0,0,0,0
-19.8,21.6,0.215021,-5.052782,-0.495071,3.050294,0,0,0,0
-19.8,21.8,0.194491,-5.072967,-0.507286,3.063200,0,0,0,0
-19.8,22.0,0.173961,-5.093152,-0.519500,3.076044,0,0,0,0
-19.8,22.2,0.153430,-5.113335,-0.531712,3.088825,0,0,0,0
-19.8,22.4,0.132900,-5.133519,-0.543924,3.101542,0,0,0,0
-19.8,22.6,0.112370,-5.153701,-0.556134,3.114352,0,0,0,0
-19.8,22.8,0.091840,-5.173883,-0.568343,3.126996,0,0,0,0
-19.8,23.0,0.071310,-5.194064,-0.580611,3.139583,0,0,0,0
-19.8,23.2,0.050780,-5.214244,-0.592875,3.152115,0,0,0,0
-19.8,23.4,0.030251,-5.234424,-0.605187,3.164589,0,0,0,0
-19.8,23.6,0.009721,-5.254603,-0.617545,3.177006,0,0,0,0
-19.8,23.8,-0.010809,-5.274781,-0.629950,3.189458,0,0,0,0
-19.8,24.0,-0.031338,-5.294959,-0.642402,3.201919,0,0,0,0
-19.8,24.2,-0.051867,-5.315135,-0.654900,3.214425,0,0,0,0
-19.8,24.4,-0.072397,-5.335312,-0.667444,3.226977,0,0,0,0
-19.8,24.6,-0.092926,-5.355487,-0.680035,3.239575,0,0,0,0
-19.8,24.8,-0.113455,-5.375662,-0.692673,3.252218,0,0,0,0
-19.8,25.0,-0.133984,-5.395836,-0.705357,3.264906,0,0,0,0
-19.8,25.2,-0.154513,-5.416009,-0.718087,3.277640,0,0,0,0
-19.8,25.4,-0.175042,-5.436182,-0.730864,3.290419,0,0,0,0
-19.8,25.6,-0.195570,-5.456354,-0.743687,3.303244,0,0,0,0
-19.8,25.8,-0.216099,-5.476524,-0.756556,3.316113,0,0,0,0
-19.8,26.0,-0.236628,-5.496695,-0.769473,3.329031,0,0,0,0
-19.8,26.2,-0.257156,-5.516865,-0.782449,3.342008,0,0,0,0
-19.8,26.4,-0.277684,-5.537034,-0.795486,3.355049,0,0,0,0
-19.8,26.6,-0.298213,-5.557202,-0.808583,3.368151,0,0,0,0
-19.8,26.8,-0.318741,-5.577369,-0.821740,3.381317,0,0,0,0
-19.8,27.0,-0.339269,-5.597536,-0.834957,3.394544,0,0,0,0
-19.8,27.2,-0.359797,-5.617702,-0.848235,3.407834,0,0,0,0
-19.8,27.4,-0.380325,-5.637867,-0.861573,3.421187,0,0,0,0
-19.8,27.6,-0.400852,-5.658032,-0.874971,3.434601,0,0,0,0
-19.8,27.8,-0.421380,-5.678195,-0.888429,3.448078,0,0,0,0
-19.8,28.0,-0.441908,-5.698359,-0.901947,3.461616,0,0,0,0
-19.8,28.2,-0.462435,-5.718521,-0.915525,3.475217,0,0,0,0
-19.8,28.4,-0.482963,-5.738682,-0.929163,3.488880,0,0,0,0
-19.8,28.6,-0.503490,-5.758843,-0.942861,3.502604,0,0,0,0
-19.8,28.8,-0.524017,-5.779003,-0.956618,3.516391,0,0,0,0
-19.8,29.0,-0.544544,-5.799162,-0.970436,3.530239,0,0,0,0
-19.8,29.2,-0.565071,-5.819321,-0.984312,3.544148,0,0,0,0
-19.8,29.4,-0.585598,-5.839479,-0.998249,3.558120,0,0,0,0
-19.8,29.6,-0.606125,-5.859636,-1.012245,3.572153,0,0,0,0
-19.8,29.8,-0.626652,-5.879792,-1.026300,3.586247,0,0,0,0
-19.8,30.0,-0.647178,-5.899948,-1.040415,3.600403,0,0,0,0
-19.8,30.2,-0.667705,-5.920102,-1.054589,3.614620,0,0,0,0
-19.8,30.4,-0.688231,-5.940256,-1.068822,3.628899,0,0,0,0
-19.8,30.6,-0.708757,-5.960409,-1.083115,3.643239,0,0,0,0
-19.8,30.8,-0.729284,-5.980562,-1.097467,3.657640,0,0,0,0
-19.8,31.0,-0.749810,-6.000713,-1.111878,3.672102,0,0,0,0
-19.8,31.2,-0.770336,-6.020864,-1.126347,3.686625,0,0,0,0
-19.8,31.4,-0.790862,-6.041014,-1.140876,3.701209,0,0,0,0
-19.8,31.6,-0.811388,-6.061163,-1.155464,3.715853,0,0,0,0
-19.8,31.8,-0.831913,-6.081312,-1.170110,3.730559,0,0,0,0
-19.8,32.0,-0.852439,-6.101460,-1.184815,3.745325,0,0,0,0
-19.8,32.2,-0.872964,-6.121607,-1.199579,3.760152,0,0,0,0
-19.8,32.4,-0.893490,-6.141753,-1.214402,3.775040,0,0,0,0
-19.8,32.6,-0.914015,-6.161899,-1.229283,3.789988,0,0,0,0
-19.8,32.8,-0.934540,-6.182043,-1.244223,3.804996,0,0,0,0
-19.8,33.0,-0.955065,-6.202187,-1.259221,3.820065,0,0,0,0
-19.8,33.2,-0.975591,-6.222330,-1.274277,3.835195,0,0,0,0
-19.8,33.4,-0.996115,-6.242472,-1.289392,3.850384,0,0,0,0
-19.8,33.6,-1.016640,-6.262613,-1.304564,3.865634,0,0,0,0
-19.8,33.8,-1.037165,-6.282754,-1.319795,3.880944,0,0,0,0
-19.8,34.0,-1.057690,-6.302894,-1.335085,3.896313,0,0,0,0
-19.8,34.2,-1.078214,-6.323033,-1.350432,3.911744,0,0,0,0
-19.8,34.4,-1.098738,-6.343171,-1.365837,3.927234,0,0,0,0
-19.8,34.6,-1.119263,-6.363308,-1.381300,3.942784,0,0,0,0
-19.8,34.8,-1.139787,-6.383445,-1.396821,3.958394,0,0,0,0
-19.8,35.0,-1.160311,-6.403581,-1.412399,3.974064,0,0,0,0
-19.8,35.2,-1.180835,-6.423716,-1.428035,3.989794,0,0,0,0
-19.8,35.4,-1.201359,-6.443850,-1.443729,4.005583,0,0,0,0
-19.8,35.6,-1.221883,-6.463983,-1.459481,4.021432,0,0,0,0
-19.8,35.8,-1.242406,-6.484115,-1.475290,4.037341,0,0,0,0
-19.8,36.0,-1.262930,-6.504247,-1.491157,4.053309,0,0,0,0
-19.8,36.2,-1.283453,-6.524378,-1.507082,4.069337,0,0,0,0
-19.8,36.4,-1.303977,-6.544508,-1.523064,4.085424,0,0,0,0
-19.8,36.6,-1.324500,-6.564637,-1.539103,4.101570,0,0,0,0
-19.8,36.8,-1.345023,-6.584765,-1.555200,4.117775,0,0,0,0
-19.8,37.0,-1.365546,-6.604893,-1.571354,4.134039,0,0,0,0
-19.8,37.2,-1.386069,-6.625019,-1.587565,4.150362,0,0,0,0
-19.8,37.4,-1.406592,-6.645145,-1.603833,4.166745,0,0,0,0
-19.8,37.6,-1.427115,-6.665270,-1.620158,4.183186,0,0,0,0
-19.8,37.8,-1.447638,-6.685394,-1.636540,4.199685,0,0,0,0
-19.8,38.0,-1.468160,-6.705517,-1.652979,4.216244,0,0,0,0
-19.8,38.2,-1.488682,-6.725640,-1.669474,4.232861,0,0,0,0
-19.8,38.4,-1.509205,-6.745761,-1.686027,4.249536,0,0,0,0
-19.8,38.6,-1.529727,-6.765882,-1.702636,4.266270,0,0,0,0
-19.8,38.8,-1.550249,-6.786002,-1.719301,4.283062,0,0,0,0
-19.8,39.0,-1.570771,-6.806121,-1.736023,4.299912,0,0,0,0
-19.8,39.2,-1.591293,-6.826239,-1.752802,4.316821,0,0,0,0
-19.8,39.4,-1.611815,-6.846356,-1.769636,4.333787,0,0,0,0
-19.8,39.6,-1.632336,-6.866473,-1.786527,4.350812,0,0,0,0
-19.8,39.8,-1.652858,-6.886588,-1.803474,4.367895,0,0,0,0
-19.8,40.0,-1.673379,-6.906703,-1.820477,4.385035,0,0,0,0
-19.8,40.2,-1.693901,-6.926816,-1.837537,4.402233,0,0,0,0
-19.8,40.4,-1.714422,-6.946929,-1.854652,4.419488,0,0,0,0
-19.8,40.6,-1.734943,-6.967041,-1.871823,4.436802,0,0,0,0
-19.8,40.8,-1.755464,-6.987153,-1.889049,4.454173,0,0,0,0
-19.8,41.0,-1.775985,-7.007263,-1.906332,4.471601,0,0,0,0
-19.8,41.2,-1.796506,-7.027372,-1.923670,4.489086,0,0,0,0
-19.8,41.4,-1.817026,-7.047481,-1.941063,4.506629,0,0,0,0
-19.8,41.6,-1.837547,-7.067588,-1.958512,4.524228,0,0,0,0
-19.8,41.8,-1.858067,-7.087695,-1.976017,4.541885,0,0,0,0
-19.8,42.0,-1.878588,-7.107801,-1.993576,4.559598,0,0,0,0
-19.8,42.2,-1.899108,-7.127906,-2.011191,4.577369,0,0,0,0
-19.8,42.4,-1.919628,-7.148010,-2.028861,4.595196,0,0,0,0
-19.8,42.6,-1.940148,-7.168113,-2.046586,4.613080,0,0,0,0
-19.8,42.8,-1.960668,-7.188215,-2.064365,4.631020,0,0,0,0
-19.8,43.0,-1.981188,-7.208316,-2.082200,4.649017,0,0,0,0
-19.8,43.2,-2.001707,-7.228416,-2.100090,4.667070,0,0,0,0
-19.8,43.4,-2.022227,-7.248516,-2.118034,4.685180,0,0,0,0
-19.8,43.6,-2.042746,-7.268615,-2.136032,4.703345,0,0,0,0
-19.8,43.8,-2.063266,-7.288713,-2.154086,4.721567,0,0,0,0
-19.8,44.0,-2.083785,-7.308809,-2.172193,4.739845,0,0,0,0
-19.8,44.2,-2.104304,-7.328905,-2.190355,4.758179,0,0,0,0
-19.8,44.4,-2.124823,-7.349000,-2.208571,4.776568,0,0,0,0
-19.8,44.6,-2.145342,-7.369094,-2.226842,4.795013,0,0,0,0
-19.8,44.8,-2.165861,-7.389187,-2.245166,4.813514,0,0,0,0
-19.8,45.0,-2.186379,-7.409279,-2.263545,4.832071,0,0,0,0
-19.8,45.2,-2.206898,-7.429370,-2.281977,4.850682,0,0,0,0
-19.8,45.4,-2.227416,-7.449460,-2.300463,4.869349,0,0,0,0
-19.8,45.6,-2.247934,-7.469549,-2.319003,4.888072,0,0,0,0
-19.8,45.8,-2.268453,-7.489638,-2.337597,4.906849,0,0,0,0
-19.8,46.0,-2.288971,-7.509725,-2.356244,4.925682,0,0,0,0
-19.8,46.2,-2.309489,-7.529811,-2.374945,4.944570,0,0,0,0
-19.8,46.4,-2.330006,-7.549897,-2.393699,4.963512,0,0,0,0
-19.8,46.6,-2.350524,-7.569982,-2.412506,4.982509,0,0,0,0
-19.8,46.8,-2.371042,-7.590065,-2.431366,5.001561,0,0,0,0
-19.8,47.0,-2.391559,-7.610148,-2.450280,5.020667,0,0,0,0
-19.8,47.2,-2.412076,-7.630229,-2.469246,5.039827,0,0,0,0
